session_id,entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,auth_success,label,anomaly_type
387990c3,user_0110,user,2026-06-18 13:04:37.000000,109.205.140.193,BR/Sao Paulo,customer_records,certificate,503.9438008403448,"[""login"", ""list_dir"", ""upload""]","{""os"": ""Windows11"", ""mac"": ""16:7b:f3:fb:e5:08""}",True,normal,none
db7c238a,dev_0001,edge_device,2026-06-18 13:04:58.000000,47.137.138.69,US/Chicago,admin_console,password,249.52043994278318,"[""download"", ""write_file""]","{""os"": ""Ubuntu22.04"", ""mac"": ""dc:88:01:90:98:fa""}",True,normal,none
e4b647ff,dev_0026,edge_device,2026-06-18 13:05:26.000000,100.141.187.120,NG/Lagos,admin_console,biometric,212.982644143314,"[""read_file"", ""list_dir"", ""login""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""be:8b:54:83:f6:97""}",True,normal,none
a4c4e44f,dev_0033,edge_device,2026-06-18 13:09:09.000000,158.11.175.230,DE/Berlin,backup_service,password,1611.3757487844728,"[""upload"", ""read_file""]","{""os"": ""Ubuntu22.04"", ""mac"": ""62:fc:3b:31:78:45""}",True,normal,none
fdaf1127,user_0068,user,2026-06-18 13:09:43.000000,136.207.110.45,US/San Francisco,network_switch_cfg,token,1403.982357664483,"[""read_file"", ""upload""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""80:23:a9:a0:3f:99""}",True,normal,none
c802dcac,dev_0022,edge_device,2026-06-18 13:10:09.000000,47.215.38.82,US/New York,email_server,certificate,1830.1886584706147,"[""download"", ""login""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""a0:b4:70:61:80:46""}",True,normal,none
09880819,dev_0022,edge_device,2026-06-18 13:10:20.000000,110.68.174.12,US/New York,admin_console,certificate,1939.4303181616413,"[""download"", ""login""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""a0:b4:70:61:80:46""}",True,normal,none
3ef25d7c,svc_0010,service_account,2026-06-18 13:12:42.000000,210.232.98.121,DE/Berlin,billing_db,password,372.1124817985937,"[""list_dir"", ""write_file"", ""read_file""]","{""os"": ""macOS14"", ""mac"": ""b0:9d:93:e0:3f:ef""}",True,normal,none
9ea87365,dev_0023,edge_device,2026-06-18 13:14:29.000000,207.117.21.240,US/Chicago,backup_service,password,1010.5066592499758,"[""download""]","{""os"": ""Windows11"", ""mac"": ""94:31:14:9e:e1:11""}",True,normal,none
7b14cbc5,user_0054,user,2026-06-18 13:14:50.000000,23.79.29.39,SG/Singapore,customer_records,password,875.3901500762926,"[""login"", ""list_dir""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1c:86:52:e2:da:04""}",True,normal,none
1afb1c1b,user_0086,user,2026-06-18 13:15:08.000000,168.72.124.38,CN/Shanghai,network_switch_cfg,biometric,497.8728391623645,"[""list_dir""]","{""os"": ""macOS14"", ""mac"": ""62:ee:d4:1f:69:d7""}",True,normal,none
a4e4635e,dev_0018,edge_device,2026-06-18 13:15:18.000000,40.117.164.203,BR/Sao Paulo,file_server_1,password,5.0,"[""upload"", ""read_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""32:99:d9:80:e9:9a""}",True,normal,none
15c39273,svc_0019,service_account,2026-06-18 13:15:28.000000,127.185.219.85,RU/Moscow,file_server_2,biometric,980.9394835600236,"[""download"", ""upload""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""c2:1b:60:b9:ff:e2""}",True,normal,none
2ddf57a8,user_0055,user,2026-06-18 13:16:30.000000,63.146.26.37,SG/Singapore,payment_gateway,password,1918.5727016391936,"[""list_dir"", ""login"", ""read_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""6e:26:4c:12:bd:4b""}",True,normal,none
1c680230,user_0047,user,2026-06-18 13:19:42.000000,198.107.107.211,US/San Francisco,email_server,biometric,313.4903014833901,"[""download""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""ee:33:25:6d:87:43""}",True,normal,none
68064f68,user_0110,user,2026-06-18 13:19:56.000000,210.31.209.72,BR/Sao Paulo,customer_records,certificate,750.903732776269,"[""upload"", ""login""]","{""os"": ""Windows11"", ""mac"": ""16:7b:f3:fb:e5:08""}",True,normal,none
b838b44d,svc_0004,service_account,2026-06-18 13:20:17.000000,110.204.214.241,CN/Shanghai,crm_api,certificate,245.63332077246895,"[""write_file"", ""login"", ""read_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""28:32:6a:6c:87:29""}",True,normal,none
5c39564f,dev_0019,edge_device,2026-06-18 13:20:46.000000,57.216.24.129,RU/Moscow,email_server,biometric,343.2490582343735,"[""login"", ""download""]","{""os"": ""macOS14"", ""mac"": ""92:c4:f7:36:79:c3""}",True,normal,none
539e6c7b,user_0111,user,2026-06-18 13:21:00.000000,47.119.241.212,GB/London,hr_portal,certificate,5.0,"[""read_file"", ""list_dir""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""a8:96:71:cf:7c:9c""}",True,normal,none
5fae4eb5,dev_0018,edge_device,2026-06-18 13:21:11.000000,185.76.106.114,BR/Sao Paulo,backup_service,password,18.44950358735764,"[""read_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""32:99:d9:80:e9:9a""}",True,normal,none
98860e5f,user_0005,user,2026-06-18 13:21:57.000000,173.167.98.190,RU/Moscow,crm_api,token,69.92282288552542,"[""delete_user"", ""query_db"", ""read_config""]","{""os"": ""Ubuntu22.04"", ""mac"": ""ce:c2:31:b7:b0:87""}",True,anomaly,lateral_movement
352374bc,svc_0006,service_account,2026-06-18 13:22:38.000000,92.253.65.151,DE/Berlin,network_switch_cfg,certificate,314.3549299669657,"[""upload""]","{""os"": ""Windows11"", ""mac"": ""48:e6:f0:95:10:76""}",True,normal,none
17377b26,user_0111,user,2026-06-18 13:23:24.000000,43.221.174.58,GB/London,dns_service,certificate,5.0,"[""upload"", ""login""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""a8:96:71:cf:7c:9c""}",True,normal,none
58b8ba96,user_0005,user,2026-06-18 13:23:57.000000,190.142.6.143,RU/Moscow,file_server_1,token,243.26586311771388,"[""escalate_privilege"", ""export_data"", ""list_dir""]","{""os"": ""Ubuntu22.04"", ""mac"": ""ce:c2:31:b7:b0:87""}",True,anomaly,lateral_movement
9801f868,user_0005,user,2026-06-18 13:25:57.000000,146.150.23.148,RU/Moscow,customer_records,token,279.80047987804477,"[""restart_service"", ""export_data"", ""read_file""]","{""os"": ""Ubuntu22.04"", ""mac"": ""ce:c2:31:b7:b0:87""}",True,anomaly,lateral_movement
879b8f5c,user_0005,user,2026-06-18 13:27:57.000000,216.225.208.207,RU/Moscow,payment_gateway,token,119.65914581811724,"[""export_data"", ""download"", ""upload""]","{""os"": ""Ubuntu22.04"", ""mac"": ""ce:c2:31:b7:b0:87""}",True,anomaly,lateral_movement
2d21ae5b,svc_0013,service_account,2026-06-18 13:29:28.000000,5.68.103.236,RU/Moscow,network_switch_cfg,password,1140.8664866732192,"[""read_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""78:75:0a:89:14:59""}",True,normal,none
740b093d,user_0013,user,2026-06-18 13:30:38.000000,140.215.54.134,NG/Lagos,hr_portal,certificate,1540.328899711794,"[""read_file"", ""download""]","{""os"": ""macOS14"", ""mac"": ""64:21:6c:a1:6c:ff""}",True,normal,none
304ee2e8,user_0103,user,2026-06-18 13:31:24.000000,35.152.141.254,US/San Francisco,customer_records,biometric,1001.9784476378285,"[""list_dir"", ""download""]","{""os"": ""macOS14"", ""mac"": ""ba:b9:eb:4e:de:5a""}",True,normal,none
dc6b1423,user_0070,user,2026-06-18 13:33:48.000000,51.133.160.224,DE/Berlin,backup_service,certificate,607.6839561216274,"[""read_file"", ""login"", ""upload""]","{""os"": ""macOS14"", ""mac"": ""9c:41:62:d7:c2:59""}",True,normal,none
7fbda58c,dev_0004,edge_device,2026-06-18 13:33:52.000000,49.6.222.159,GB/London,payment_gateway,password,445.53075980171354,"[""write_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""be:c4:77:d2:16:a2""}",True,normal,none
0261649a,dev_0015,edge_device,2026-06-18 13:34:29.000000,42.1.232.229,US/Chicago,network_switch_cfg,password,1136.851960233874,"[""download"", ""list_dir""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""a2:7b:fe:49:76:ec""}",True,normal,none
278fea0a,dev_0025,edge_device,2026-06-18 13:34:35.000000,53.44.137.181,IN/Bengaluru,customer_records,password,566.7739034158276,"[""write_file"", ""download""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""86:d4:59:66:43:bb""}",True,normal,none
0733a5ea,dev_0007,edge_device,2026-06-18 13:35:44.000000,117.160.101.141,US/San Francisco,admin_console,certificate,1415.2058751035024,"[""read_file"", ""download"", ""upload""]","{""os"": ""Windows11"", ""mac"": ""12:e9:07:49:d1:4f""}",True,normal,none
2ccd6e65,user_0096,user,2026-06-18 13:37:16.000000,53.122.46.167,BR/Sao Paulo,backup_service,biometric,1433.0420274713372,"[""read_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""3c:0f:7e:66:0a:4e""}",True,normal,none
d45a57e2,user_0085,user,2026-06-18 13:39:15.000000,91.63.168.217,SG/Singapore,hr_portal,certificate,751.2040521642429,"[""login""]","{""os"": ""macOS14"", ""mac"": ""54:4e:6d:20:d4:d0""}",True,normal,none
8885d86d,user_0017,user,2026-06-18 13:39:58.000000,220.29.32.135,IN/Mumbai,payment_gateway,token,1870.3871445024317,"[""read_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""98:51:d8:20:c5:c3""}",True,normal,none
41596041,svc_0014,service_account,2026-06-18 13:40:41.000000,193.160.36.173,IN/Bengaluru,customer_records,token,396.089895868345,"[""list_dir"", ""login"", ""upload""]","{""os"": ""Windows11"", ""mac"": ""f8:e2:8e:5c:df:fb""}",True,normal,none
cd82521c,svc_0006,service_account,2026-06-18 13:42:09.000000,59.27.59.91,DE/Berlin,network_switch_cfg,certificate,497.39478573948077,"[""read_file"", ""upload"", ""write_file""]","{""os"": ""Windows11"", ""mac"": ""48:e6:f0:95:10:76""}",True,normal,none
696918b5,dev_0023,edge_device,2026-06-18 13:42:12.000000,34.107.149.47,US/Chicago,backup_service,password,267.969112631441,"[""login""]","{""os"": ""Windows11"", ""mac"": ""94:31:14:9e:e1:11""}",True,normal,none
f9e88a56,dev_0010,edge_device,2026-06-18 13:42:53.000000,175.162.32.215,GB/London,crm_api,biometric,1817.3156199868695,"[""list_dir"", ""write_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""6e:23:78:93:74:2e""}",True,normal,none
3636504d,dev_0004,edge_device,2026-06-18 13:45:00.000000,107.240.17.68,GB/London,email_server,password,426.1780391752235,"[""read_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""be:c4:77:d2:16:a2""}",True,normal,none
a2b9705c,user_0059,user,2026-06-18 13:46:36.000000,142.184.28.134,CN/Shanghai,billing_db,password,355.07642347012427,"[""read_file"", ""write_file""]","{""os"": ""Ubuntu22.04"", ""mac"": ""cc:d3:0c:5b:aa:d2""}",True,normal,none
8eaab622,dev_0000,edge_device,2026-06-18 13:48:05.000000,126.154.94.93,RU/Moscow,network_switch_cfg,biometric,414.5992484277212,"[""login"", ""upload""]","{""os"": ""Ubuntu22.04"", ""mac"": ""56:61:45:23:8d:d4""}",True,normal,none
f1c71678,user_0030,user,2026-06-18 13:48:27.000000,88.31.125.111,IN/Bengaluru,hr_portal,token,618.3618590422827,"[""download""]","{""os"": ""Ubuntu22.04"", ""mac"": ""c8:f8:6d:43:f2:7c""}",True,normal,none
6508e6bd,dev_0028,edge_device,2026-06-18 13:48:29.000000,171.186.93.182,US/Chicago,payment_gateway,biometric,720.663200693706,"[""read_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""02:73:cb:bb:2e:ca""}",True,normal,none
e5b6e241,user_0086,user,2026-06-18 13:50:21.000000,196.104.205.11,CN/Shanghai,hr_portal,biometric,498.4515578297421,"[""login"", ""upload"", ""download""]","{""os"": ""macOS14"", ""mac"": ""62:ee:d4:1f:69:d7""}",True,normal,none
7e387d39,user_0068,user,2026-06-18 13:50:28.000000,73.133.92.22,US/San Francisco,file_server_2,token,1526.939636088502,"[""write_file"", ""login"", ""upload""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""80:23:a9:a0:3f:99""}",True,normal,none
d6a2bf3e,svc_0010,service_account,2026-06-18 13:51:42.000000,29.24.201.183,DE/Berlin,backup_service,password,402.89440814835905,"[""upload"", ""write_file"", ""list_dir""]","{""os"": ""macOS14"", ""mac"": ""b0:9d:93:e0:3f:ef""}",True,normal,none
ad1bcf41,svc_0006,service_account,2026-06-18 13:53:44.000000,49.57.42.83,DE/Berlin,email_server,certificate,246.6019014091306,"[""download""]","{""os"": ""Windows11"", ""mac"": ""48:e6:f0:95:10:76""}",True,normal,none
99a22443,user_0077,user,2026-06-18 13:56:19.000000,217.121.27.97,BR/Sao Paulo,customer_records,biometric,1067.6631640273322,"[""list_dir"", ""login""]","{""os"": ""Windows11"", ""mac"": ""a6:c4:fd:cc:7c:4b""}",True,normal,none
77e5755b,user_0098,user,2026-06-18 13:56:22.000000,199.111.74.19,GB/London,vpn_gateway,biometric,1411.6668386346441,"[""download"", ""write_file"", ""upload""]","{""os"": ""Ubuntu22.04"", ""mac"": ""f6:83:bc:55:3a:53""}",True,normal,none
c9e411eb,user_0062,user,2026-06-18 13:56:41.000000,185.69.219.11,DE/Berlin,vpn_gateway,token,189.215402576114,"[""download"", ""login"", ""read_file""]","{""os"": ""Ubuntu22.04"", ""mac"": ""66:9c:74:72:0c:62""}",True,normal,none
bbe63ed7,dev_0002,edge_device,2026-06-18 13:56:46.000000,210.254.103.32,BR/Sao Paulo,crm_api,token,1038.657059450852,"[""login"", ""read_file""]","{""os"": ""macOS14"", ""mac"": ""8c:4c:e4:f7:b0:aa""}",True,normal,none
f274f364,user_0057,user,2026-06-18 13:57:59.000000,218.140.112.204,US/New York,email_server,certificate,27.088800375615733,"[""download"", ""read_file"", ""upload""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""c6:b7:6b:7f:34:b5""}",True,normal,none
f2d80aa9,user_0112,user,2026-06-18 13:59:36.000000,125.184.41.33,RU/Moscow,network_switch_cfg,token,925.7691390138152,"[""login"", ""read_file""]","{""os"": ""macOS14"", ""mac"": ""5a:bc:f2:b0:d9:a9""}",True,normal,none
effc8773,user_0065,user,2026-06-18 13:59:38.000000,138.152.13.51,NG/Lagos,crm_api,certificate,1491.2476035924974,"[""write_file"", ""read_file""]","{""os"": ""macOS14"", ""mac"": ""ba:87:13:37:de:b0""}",True,normal,none
b898bf44,dev_0008,edge_device,2026-06-18 14:00:05.000000,22.130.18.118,RU/Moscow,backup_service,biometric,1175.9257257118168,"[""download""]","{""os"": ""Ubuntu22.04"", ""mac"": ""da:f0:87:ad:cb:29""}",True,normal,none
4f02d0ed,dev_0017,edge_device,2026-06-18 14:00:22.000000,62.128.223.153,IN/Bengaluru,customer_records,password,434.90692058422906,"[""download"", ""login"", ""write_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""fc:93:50:25:e2:b0""}",True,normal,none
07ff741d,user_0054,user,2026-06-18 14:01:27.000000,135.139.158.151,SG/Singapore,backup_service,password,932.7128204111825,"[""login"", ""upload""]","{""os"": ""Ubuntu22.04"", ""mac"": ""1c:86:52:e2:da:04""}",True,normal,none
fb3342e3,user_0035,user,2026-06-18 14:02:27.000000,64.110.49.59,BR/Sao Paulo,admin_console,token,538.6573895717486,"[""read_file""]","{""os"": ""macOS14"", ""mac"": ""de:d8:5d:8e:ec:7f""}",True,normal,none
bdeea880,dev_0034,edge_device,2026-06-18 14:02:58.000000,179.183.160.131,IN/Mumbai,dns_service,password,1750.5370656314587,"[""read_file""]","{""os"": ""Ubuntu22.04"", ""mac"": ""a6:e8:bd:d6:4f:d4""}",True,normal,none
b316fb61,dev_0014,edge_device,2026-06-18 14:04:59.000000,18.164.43.205,GB/London,payment_gateway,token,1688.9889256557428,"[""write_file""]","{""os"": ""Windows11"", ""mac"": ""9e:5c:57:59:28:c3""}",True,normal,none
1caf8b69,user_0057,user,2026-06-18 14:05:45.000000,207.128.146.145,US/New York,email_server,certificate,674.3238442576084,"[""upload""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""c6:b7:6b:7f:34:b5""}",True,normal,none
fec2c262,user_0008,user,2026-06-18 14:06:21.000000,40.26.68.109,CN/Shanghai,file_server_2,certificate,753.6728621821179,"[""write_file"", ""download""]","{""os"": ""macOS14"", ""mac"": ""60:74:94:28:77:33""}",True,normal,none
f7887328,svc_0023,service_account,2026-06-18 14:06:47.000000,165.173.244.26,SG/Singapore,crm_api,password,705.3096363344483,"[""list_dir"", ""read_file"", ""upload""]","{""os"": ""Windows11"", ""mac"": ""6a:3c:4e:ff:95:8b""}",True,normal,none
20f3de12,dev_0002,edge_device,2026-06-18 14:07:04.000000,35.96.213.41,BR/Sao Paulo,crm_api,token,988.3811748798803,"[""read_file"", ""download"", ""list_dir""]","{""os"": ""macOS14"", ""mac"": ""8c:4c:e4:f7:b0:aa""}",True,normal,none
9fa12ef6,dev_0027,edge_device,2026-06-18 14:07:43.000000,97.29.237.32,BR/Sao Paulo,dns_service,certificate,456.9440840442358,"[""list_dir"", ""download""]","{""os"": ""macOS14"", ""mac"": ""c0:ad:3a:ef:26:48""}",True,normal,none
72aff983,user_0080,user,2026-06-18 14:09:46.000000,4.115.61.4,CN/Shanghai,file_server_2,token,1303.469623734121,"[""upload""]","{""os"": ""macOS14"", ""mac"": ""e4:ed:a2:e2:da:e4""}",True,normal,none
b048143c,dev_0031,edge_device,2026-06-18 14:10:39.000000,218.7.149.126,DE/Berlin,network_switch_cfg,password,966.0438610279289,"[""list_dir"", ""read_file"", ""login""]","{""os"": ""macOS14"", ""mac"": ""a6:a7:71:20:ed:9a""}",True,normal,none
fccef7b6,dev_0009,edge_device,2026-06-18 14:11:23.000000,207.250.126.127,GB/London,network_switch_cfg,token,585.8519926905648,"[""read_file""]","{""os"": ""Ubuntu22.04"", ""mac"": ""9e:a8:c2:a2:f9:12""}",True,normal,none
39546c32,user_0117,user,2026-06-18 14:11:25.000000,177.116.36.171,US/New York,file_server_1,certificate,273.8629850995038,"[""read_file"", ""write_file"", ""login""]","{""os"": ""Ubuntu22.04"", ""mac"": ""b2:40:8c:17:1b:95""}",True,normal,none
d081e3e2,user_0033,user,2026-06-18 14:11:50.000000,94.128.61.135,US/San Francisco,dns_service,biometric,555.4864389647407,"[""upload"", ""download"", ""write_file""]","{""os"": ""macOS14"", ""mac"": ""cc:1b:32:1f:ce:ad""}",True,normal,none
3d6a2c3e,dev_0031,edge_device,2026-06-18 14:15:08.000000,111.150.1.51,DE/Berlin,email_server,password,818.9164987858354,"[""list_dir"", ""upload"", ""write_file""]","{""os"": ""macOS14"", ""mac"": ""a6:a7:71:20:ed:9a""}",True,normal,none
710921d6,svc_0017,service_account,2026-06-18 14:15:45.000000,171.98.7.90,NG/Lagos,hr_portal,token,5.0,"[""read_file"", ""list_dir""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""40:cd:12:e8:2d:a1""}",True,normal,none
6671551e,dev_0015,edge_device,2026-06-18 14:20:56.000000,108.207.118.78,US/Chicago,file_server_1,password,931.6327110977069,"[""download"", ""login""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""a2:7b:fe:49:76:ec""}",True,normal,none
db413ec0,user_0118,user,2026-06-18 14:21:04.000000,63.103.20.49,RU/Moscow,admin_console,token,652.885192518609,"[""login"", ""read_file"", ""write_file""]","{""os"": ""Windows11"", ""mac"": ""78:40:fb:34:06:91""}",True,normal,none
dc5fc5f7,user_0003,user,2026-06-18 14:23:27.000000,186.189.198.159,US/Chicago,admin_console,token,1383.7459883837516,"[""write_file"", ""upload"", ""read_file""]","{""os"": ""macOS14"", ""mac"": ""56:e5:8e:03:51:d8""}",True,normal,none
8dfd4e90,user_0090,user,2026-06-18 14:23:35.000000,129.34.201.51,US/San Francisco,plc_endpoint,token,2078.392069237342,"[""login"", ""read_file"", ""write_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""e8:cf:54:ef:41:0d""}",True,normal,none
6a18c96e,user_0018,user,2026-06-18 14:23:54.000000,53.13.243.3,IN/Mumbai,payment_gateway,token,1150.4491636763275,"[""download""]","{""os"": ""Ubuntu22.04"", ""mac"": ""c4:ef:80:05:3a:88""}",True,normal,none
8c770e8e,user_0102,user,2026-06-18 14:25:43.000000,134.13.134.172,IN/Mumbai,crm_api,biometric,1671.6201869326746,"[""list_dir"", ""read_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""6e:ae:06:d7:fa:36""}",True,normal,none
199807ec,dev_0033,edge_device,2026-06-18 14:26:35.000000,92.94.138.55,DE/Berlin,admin_console,password,1934.171367181898,"[""read_file""]","{""os"": ""Ubuntu22.04"", ""mac"": ""62:fc:3b:31:78:45""}",True,normal,none
08aee5ae,user_0053,user,2026-06-18 14:28:05.000000,188.3.238.102,DE/Berlin,file_server_2,certificate,1469.0207362056226,"[""write_file""]","{""os"": ""Windows11"", ""mac"": ""a2:8d:16:01:aa:42""}",True,normal,none
360913a3,user_0016,user,2026-06-18 14:28:06.000000,123.197.62.215,BR/Sao Paulo,network_switch_cfg,token,266.87473319022644,"[""upload"", ""download"", ""list_dir""]","{""os"": ""Ubuntu22.04"", ""mac"": ""a0:fc:2e:18:38:4e""}",True,normal,none
daba4de8,svc_0021,service_account,2026-06-18 14:29:20.000000,82.244.1.85,GB/London,crm_api,token,822.2968459899143,"[""upload""]","{""os"": ""Ubuntu22.04"", ""mac"": ""4e:f8:3e:0e:7a:51""}",True,normal,none
82ede3fa,user_0111,user,2026-06-18 14:29:37.000000,117.76.162.169,GB/London,file_server_2,certificate,302.69217702527976,"[""write_file"", ""download"", ""list_dir""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""a8:96:71:cf:7c:9c""}",True,normal,none
a320ba46,svc_0016,service_account,2026-06-18 14:30:01.000000,134.169.114.141,US/Chicago,network_switch_cfg,certificate,164.89603070355767,"[""write_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""48:35:52:a8:d2:fd""}",True,normal,none
ed02a033,user_0042,user,2026-06-18 14:31:25.000000,122.102.249.119,GB/London,email_server,biometric,1512.619679316106,"[""login"", ""list_dir""]","{""os"": ""macOS14"", ""mac"": ""10:f4:50:1d:29:5f""}",True,normal,none
3a61aa43,user_0014,user,2026-06-18 14:31:53.000000,156.40.144.4,IN/Mumbai,backup_service,token,1335.0319277816607,"[""download"", ""write_file""]","{""os"": ""Windows11"", ""mac"": ""be:ea:49:87:47:7e""}",True,normal,none
87198852,user_0017,user,2026-06-18 14:32:07.000000,112.239.200.71,IN/Mumbai,admin_console,token,1598.9392417927836,"[""write_file"", ""login"", ""upload""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""98:51:d8:20:c5:c3""}",True,normal,none
faf54df2,dev_0024,edge_device,2026-06-18 14:32:20.000000,127.219.41.112,DE/Berlin,email_server,biometric,681.1203421872725,"[""download"", ""login"", ""write_file""]","{""os"": ""macOS14"", ""mac"": ""be:ba:43:2e:97:a7""}",True,normal,none
ef11bc57,dev_0027,edge_device,2026-06-18 14:32:26.000000,190.151.125.84,BR/Sao Paulo,email_server,certificate,442.75712658348607,"[""write_file"", ""login"", ""read_file""]","{""os"": ""macOS14"", ""mac"": ""c0:ad:3a:ef:26:48""}",True,normal,none
ad0f36ee,user_0053,user,2026-06-18 14:33:01.000000,200.108.168.9,DE/Berlin,email_server,certificate,1364.744235754018,"[""list_dir""]","{""os"": ""Windows11"", ""mac"": ""a2:8d:16:01:aa:42""}",True,normal,none
255e5399,svc_0016,service_account,2026-06-18 14:33:27.000000,15.80.9.52,US/Chicago,billing_db,certificate,328.96802710745243,"[""upload"", ""read_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""48:35:52:a8:d2:fd""}",True,normal,none
998effae,user_0084,user,2026-06-18 14:33:29.000000,163.240.18.126,US/New York,crm_api,token,1245.0952144838363,"[""read_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""b0:29:46:4d:76:c4""}",True,normal,none
40ff3b76,dev_0024,edge_device,2026-06-18 14:35:13.000000,57.195.96.203,DE/Berlin,billing_db,biometric,1124.1514357568863,"[""write_file"", ""upload""]","{""os"": ""macOS14"", ""mac"": ""be:ba:43:2e:97:a7""}",True,normal,none
00e2eff0,user_0008,user,2026-06-18 14:36:18.000000,185.7.97.110,CN/Shanghai,file_server_2,certificate,785.8355958618066,"[""list_dir""]","{""os"": ""macOS14"", ""mac"": ""60:74:94:28:77:33""}",True,normal,none
8e0f4ec7,svc_0009,service_account,2026-06-18 14:36:48.000000,150.145.253.22,IN/Mumbai,payment_gateway,token,1365.950622111752,"[""write_file"", ""upload"", ""read_file""]","{""os"": ""Windows11"", ""mac"": ""ca:88:48:24:1e:54""}",True,normal,none
4f552ab0,user_0035,user,2026-06-18 14:36:52.000000,143.236.67.237,BR/Sao Paulo,file_server_1,token,246.58374669085492,"[""upload"", ""list_dir""]","{""os"": ""macOS14"", ""mac"": ""de:d8:5d:8e:ec:7f""}",True,edge_case,insider_drift
41c2ab0a,user_0068,user,2026-06-18 14:37:22.000000,221.251.94.195,US/San Francisco,file_server_2,token,1111.899123608845,"[""write_file"", ""read_file""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""80:23:a9:a0:3f:99""}",True,normal,none
a0e23800,user_0013,user,2026-06-18 14:37:44.000000,114.182.165.121,NG/Lagos,hr_portal,certificate,1108.6378073698916,"[""write_file""]","{""os"": ""macOS14"", ""mac"": ""64:21:6c:a1:6c:ff""}",True,normal,none
edaeaa02,user_0075,user,2026-06-18 14:38:05.000000,81.62.72.127,US/San Francisco,email_server,biometric,426.9216114136561,"[""write_file"", ""login"", ""download""]","{""os"": ""Ubuntu22.04"", ""mac"": ""fa:65:4b:0c:17:7d""}",True,normal,none
9618af89,user_0091,user,2026-06-18 14:42:03.000000,65.88.5.80,BR/Sao Paulo,hr_portal,token,1208.7098728759875,"[""upload"", ""list_dir"", ""read_file""]","{""os"": ""macOS14"", ""mac"": ""dc:c9:0d:2a:db:45""}",True,normal,none
b1b40acf,user_0070,user,2026-06-18 14:45:49.000000,8.120.12.53,DE/Berlin,dns_service,certificate,501.5405890637683,"[""login""]","{""os"": ""macOS14"", ""mac"": ""9c:41:62:d7:c2:59""}",True,normal,none
f76eb102,user_0035,user,2026-06-18 14:46:25.000000,127.149.134.164,BR/Sao Paulo,admin_console,token,358.1646016287631,"[""download"", ""upload"", ""read_file""]","{""os"": ""macOS14"", ""mac"": ""de:d8:5d:8e:ec:7f""}",True,normal,none
a0ffe7a3,dev_0034,edge_device,2026-06-18 14:46:45.000000,104.16.106.86,IN/Mumbai,hr_portal,password,1798.8354311292862,"[""write_file""]","{""os"": ""Ubuntu22.04"", ""mac"": ""a6:e8:bd:d6:4f:d4""}",True,normal,none
8aca367f,user_0082,user,2026-06-18 14:47:01.000000,89.241.182.44,SG/Singapore,billing_db,biometric,1077.1133872348344,"[""write_file"", ""download""]","{""os"": ""IoT-Linux-5.10"", ""mac"": ""12:8d:f8:7a:8c:e1""}",True,normal,none
1ee39b4e,user_0062,user,2026-06-18 14:47:07.000000,81.6.252.4,DE/Berlin,backup_service,token,327.6283186916609,"[""download"", ""read_file"", ""write_file""]","{""os"": ""Ubuntu22.04"", ""mac"": ""66:9c:74:72:0c:62""}",True,normal,none
